time	I(D)	I(L1)	I(a)
1.970131511090503e-002	7.732565e+001	7.903820e+001	7.905320e+001
1.971131511090504e-002	7.821375e+001	7.908038e+001	7.909538e+001
1.972131511090504e-002	7.909380e+001	7.912217e+001	7.913717e+001
1.973131511090504e-002	7.996510e+001	7.916354e+001	7.917854e+001
1.974131511090504e-002	8.082771e+001	7.920451e+001	7.921951e+001
1.976131511090505e-002	8.252726e+001	7.928522e+001	7.930022e+001
1.979131511090506e-002	8.501366e+001	7.940330e+001	7.941830e+001
1.981131511090507e-002	8.662873e+001	7.948000e+001	7.949500e+001
1.983131511090507e-002	8.821331e+001	7.955525e+001	7.957025e+001
1.985131511090508e-002	8.976742e+001	7.962905e+001	7.964405e+001
1.987131511090508e-002	9.129104e+001	7.970141e+001	7.971641e+001
1.989131511090509e-002	9.278419e+001	7.977232e+001	7.978732e+001
1.991131511090510e-002	9.424685e+001	7.984178e+001	7.985678e+001
1.993131511090510e-002	9.567902e+001	7.990979e+001	7.992479e+001
1.994131511090511e-002	7.212492e+001	7.983968e+001	7.985468e+001
1.995131511090511e-002	2.413048e+001	7.945932e+001	7.947431e+001
1.996131511090511e-002	4.500000e-002	7.877180e+001	7.878680e+001
2.000000000000012e-002	4.500000e-002	7.577884e+001	7.579384e+001
2.003500000000012e-002	4.500000e-002	7.317260e+001	7.318760e+001
2.004500000000013e-002	2.193476e+001	7.254768e+001	7.256268e+001
2.005500000000013e-002	6.591093e+001	7.223993e+001	7.225493e+001
2.006500000000013e-002	8.838866e+001	7.224619e+001	7.226118e+001
2.010357142857157e-002	9.133992e+001	7.266245e+001	7.267745e+001
2.014214285714301e-002	9.418920e+001	7.306434e+001	7.307934e+001
2.018071428571445e-002	9.693652e+001	7.345184e+001	7.346684e+001
2.021928571428589e-002	9.958187e+001	7.382496e+001	7.383996e+001
2.025785714285733e-002	1.021252e+002	7.418370e+001	7.419870e+001
2.029642857142877e-002	1.045667e+002	7.452805e+001	7.454305e+001
2.033500000000021e-002	1.069061e+002	7.485802e+001	7.487302e+001
2.034500000000022e-002	8.048911e+001	7.483821e+001	5.619872e+001
2.035500000000022e-002	2.690924e+001	7.450765e+001	1.874489e+001
2.036500000000022e-002	4.500000e-002	7.386944e+001	7.500739e-003
2.049999999999982e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000000230e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000000291e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000000451e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000000611e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000000771e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000000931e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000001092e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000001252e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000001412e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000003335e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000005899e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000012628e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000014871e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000017115e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000019358e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000021281e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000039227e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000100755e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000182794e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000000346870e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.050000001331331e-002	4.500000e-002	6.453341e+001	7.500646e-003
2.062376374885139e-002	4.500000e-002	5.701765e+001	7.500571e-003
2.063376374885139e-002	6.358069e+000	5.634629e+001	7.500564e-003
2.064376374885139e-002	1.933594e+001	5.537066e+001	7.500554e-003
2.065376374885140e-002	3.998501e+001	5.430111e+001	1.339733e+001
2.066376374885140e-002	6.781431e+001	5.376044e+001	4.025097e+001
2.067376374885140e-002	8.208221e+001	5.384704e+001	5.386204e+001
2.071090660599427e-002	8.515623e+001	5.491747e+001	5.493246e+001
2.074804946313714e-002	8.812756e+001	5.595213e+001	5.596713e+001
2.078519232028001e-002	9.099621e+001	5.695105e+001	5.696605e+001
2.082233517742288e-002	9.376218e+001	5.791421e+001	5.792920e+001
2.085947803456574e-002	9.642547e+001	5.884161e+001	5.885661e+001
2.089662089170861e-002	9.898607e+001	5.973326e+001	5.974826e+001
2.093376374885148e-002	1.014440e+002	6.058915e+001	6.060415e+001
2.094376374885149e-002	7.641985e+001	6.071141e+001	6.072641e+001
2.095376374885149e-002	2.555734e+001	6.052151e+001	6.053651e+001
2.096376374885149e-002	4.500000e-002	6.002255e+001	6.003755e+001
2.100000000000012e-002	4.500000e-002	5.788363e+001	5.789863e+001
2.103500000000012e-002	4.500000e-002	5.589286e+001	5.590786e+001
2.104500000000013e-002	2.326451e+001	5.543999e+001	5.545499e+001
2.105500000000013e-002	6.988693e+001	5.530257e+001	5.531757e+001
2.106500000000013e-002	9.365482e+001	5.547747e+001	5.549247e+001
2.109785714285729e-002	9.600835e+001	5.637443e+001	5.638943e+001
2.113071428571444e-002	9.829152e+001	5.724457e+001	5.725957e+001
2.116357142857159e-002	1.005043e+002	5.808788e+001	5.810288e+001
2.119642857142874e-002	1.026467e+002	5.890438e+001	5.891938e+001
2.122928571428590e-002	1.047188e+002	5.969405e+001	5.970905e+001
2.126214285714305e-002	1.067204e+002	6.045691e+001	6.047190e+001
2.129500000000020e-002	1.086517e+002	6.119294e+001	6.120794e+001
2.130500000000021e-002	9.392459e+001	6.120554e+001	4.601819e+001
2.131500000000021e-002	6.403997e+001	6.059612e+001	1.536272e+001
2.132500000000021e-002	4.975703e+001	5.937089e+001	7.500594e-003
2.137500000000023e-002	5.545931e+001	5.240925e+001	7.500525e-003
2.138500000000023e-002	4.216111e+001	5.116188e+001	7.500512e-003
2.139500000000023e-002	1.417592e+001	5.023788e+001	7.500503e-003
2.140500000000024e-002	4.500000e-002	4.963402e+001	7.500497e-003
2.141857142857173e-002	4.500000e-002	4.896497e+001	7.500490e-003
2.143214285714322e-002	4.500000e-002	4.830454e+001	7.500484e-003
2.144571428571471e-002	4.500000e-002	4.765274e+001	7.500477e-003
2.145928571428620e-002	4.500000e-002	4.700957e+001	7.500471e-003
2.147285714285769e-002	4.500000e-002	4.637502e+001	7.500464e-003
2.148642857142918e-002	4.500000e-002	4.574911e+001	7.500458e-003
2.150000000000067e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000000527e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000000987e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000001447e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000001907e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000002367e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000002827e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000003287e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000004397e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000005507e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000006618e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000007728e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000008838e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000009948e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000011058e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000012042e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000013025e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000014008e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000014992e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000015975e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000016959e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000017942e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000027268e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000029710e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032042e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032430e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032448e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032467e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032485e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032503e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032521e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032539e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032557e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032597e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000032837e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000033158e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000038926e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000044695e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000050463e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000056231e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000062000e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000067768e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000073536e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000124810e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000271308e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000417805e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000564302e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000710798e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000000857295e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000001003792e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000001150289e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.150000003447363e-002	4.500000e-002	4.513181e+001	7.500452e-003
2.158376375688557e-002	4.500000e-002	4.150410e+001	7.500416e-003
2.159376375688557e-002	1.177319e+001	4.098720e+001	7.500411e-003
2.160376375688557e-002	3.552740e+001	4.016451e+001	7.500402e-003
2.161376375688558e-002	4.814608e+001	3.903905e+001	7.500391e-003
2.162519232831415e-002	4.949261e+001	3.764862e+001	7.500377e-003
2.163662089974273e-002	5.082426e+001	3.627355e+001	7.500363e-003
2.164804947117130e-002	5.214102e+001	3.491385e+001	7.500350e-003
2.165947804259987e-002	5.344289e+001	3.356953e+001	7.500336e-003
2.167090661402845e-002	5.472988e+001	3.224058e+001	7.500323e-003
2.168233518545703e-002	5.600198e+001	3.092700e+001	7.500310e-003
2.169376375688560e-002	5.725920e+001	2.962879e+001	7.500297e-003
2.170376375688560e-002	6.529875e+001	2.871189e+001	7.063878e+000
2.171376375688561e-002	8.020911e+001	2.842601e+001	2.131369e+001
2.172376375688561e-002	8.802014e+001	2.876487e+001	2.877987e+001
2.175233518545705e-002	9.023079e+001	3.029844e+001	3.031344e+001
2.178090661402848e-002	9.238327e+001	3.179166e+001	3.180666e+001
2.180947804259992e-002	9.447757e+001	3.324452e+001	3.325952e+001
2.183804947117136e-002	9.651370e+001	3.465703e+001	3.467203e+001
2.186662089974280e-002	9.849166e+001	3.602918e+001	3.604418e+001
2.189519232831423e-002	1.004114e+002	3.736097e+001	3.737597e+001
2.192376375688567e-002	1.022731e+002	3.865241e+001	3.866741e+001
2.193376375688567e-002	7.703749e+001	3.899310e+001	3.900809e+001
2.194376375688568e-002	2.576254e+001	3.901944e+001	3.903444e+001
2.195376375688568e-002	4.500000e-002	3.873457e+001	3.874957e+001
2.200000000000012e-002	4.500000e-002	3.698233e+001	3.699733e+001
2.205500000000014e-002	4.500000e-002	3.500282e+001	3.501782e+001
2.206500000000014e-002	2.276210e+001	3.475795e+001	3.477295e+001
2.207500000000014e-002	6.838469e+001	3.482646e+001	3.484146e+001
2.208500000000015e-002	9.166512e+001	3.520524e+001	3.522024e+001
2.210785714285730e-002	9.335754e+001	3.629096e+001	3.630596e+001
2.213071428571444e-002	9.501375e+001	3.735345e+001	3.736845e+001
2.215357142857160e-002	9.663376e+001	3.839272e+001	3.840772e+001
2.217642857142875e-002	9.821756e+001	3.940876e+001	3.942375e+001
2.219928571428590e-002	9.976514e+001	4.040156e+001	4.041656e+001
2.222214285714304e-002	1.012765e+002	4.137114e+001	4.138614e+001
2.224500000000020e-002	1.027517e+002	4.231749e+001	4.233249e+001
2.225500000000020e-002	9.270855e+001	4.251803e+001	3.195592e+001
2.226500000000020e-002	7.208652e+001	4.209468e+001	1.069096e+001
2.227500000000020e-002	6.234871e+001	4.105367e+001	7.500411e-003
2.229357142857164e-002	6.426665e+001	3.876632e+001	7.500388e-003
2.231214285714307e-002	6.615084e+001	3.651922e+001	7.500366e-003
2.233071428571451e-002	6.800128e+001	3.431237e+001	7.500344e-003
2.234928571428594e-002	6.981797e+001	3.214578e+001	7.500322e-003
2.236785714285738e-002	7.160090e+001	3.001944e+001	7.500301e-003
2.238642857142881e-002	7.335009e+001	2.793335e+001	7.500280e-003
2.240500000000024e-002	7.506552e+001	2.588751e+001	7.500260e-003
2.241500000000025e-002	5.676780e+001	2.490422e+001	7.500250e-003
2.242500000000025e-002	1.902855e+001	2.424166e+001	7.500243e-003
2.243500000000025e-002	4.500000e-002	2.389664e+001	7.500240e-003
2.244428571428606e-002	4.500000e-002	2.367572e+001	7.500238e-003
2.245357142857186e-002	4.500000e-002	2.345675e+001	7.500235e-003
2.246285714285766e-002	4.500000e-002	2.323974e+001	7.500233e-003
2.247214285714346e-002	4.500000e-002	2.302468e+001	7.500231e-003
2.248142857142927e-002	4.500000e-002	2.281157e+001	7.500229e-003
2.249071428571507e-002	4.500000e-002	2.260042e+001	7.500227e-003
2.250000000000087e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000000157e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000000397e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000000717e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000001359e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000005204e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000007539e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000009874e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000012209e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000014544e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000016879e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000019214e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000021549e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000033086e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000044623e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000056159e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000067696e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000079232e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000090769e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000102306e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000000676574e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000012583852e-002	4.500000e-002	2.239122e+001	7.500224e-003
2.250000024491131e-002	4.500000e-002	2.239121e+001	7.500224e-003
2.250000036398409e-002	4.500000e-002	2.239121e+001	7.500224e-003
2.250000048305688e-002	4.500000e-002	2.239121e+001	7.500224e-003
2.250000060212966e-002	4.500000e-002	2.239121e+001	7.500224e-003
2.250000072120244e-002	4.500000e-002	2.239120e+001	7.500224e-003
2.250000084027522e-002	4.500000e-002	2.239120e+001	7.500224e-003
2.256376374886684e-002	4.500000e-002	2.100766e+001	7.500211e-003
2.257376374886683e-002	1.646288e+001	2.069484e+001	7.500208e-003
2.258376374886683e-002	4.954976e+001	2.007420e+001	7.500201e-003
2.259376374886683e-002	6.671851e+001	1.914878e+001	7.500192e-003
2.261662089172396e-002	6.897421e+001	1.683562e+001	7.500169e-003
2.263947803458109e-002	7.118174e+001	1.457185e+001	7.500146e-003
2.266233517743823e-002	7.334109e+001	1.235749e+001	7.500124e-003
2.268519232029536e-002	7.545227e+001	1.019253e+001	7.500103e-003
2.270804946315250e-002	7.751528e+001	8.076968e+000	7.500081e-003
2.273090660600963e-002	7.953011e+001	6.010810e+000	7.500061e-003
2.275376374886676e-002	8.149677e+001	3.994053e+000	7.500040e-003
2.275965219195725e-002	8.292102e+001	3.587352e+000	9.865659e-001
2.276420384528039e-002	8.480821e+001	3.561874e+000	2.677075e+000
2.276905656728496e-002	8.604924e+001	3.850524e+000	3.865524e+000
2.278721425831116e-002	8.749780e+001	5.278871e+000	5.293871e+000
2.280537194933737e-002	8.892156e+001	6.682760e+000	6.697759e+000
2.282352964036358e-002	9.032051e+001	8.062190e+000	8.077190e+000
2.284168733138979e-002	9.169465e+001	9.417163e+000	9.432162e+000
2.285984502241599e-002	9.304400e+001	1.074768e+001	1.076268e+001
2.287800271344220e-002	9.436854e+001	1.205373e+001	1.206873e+001
2.289616040446841e-002	9.566827e+001	1.333533e+001	1.335033e+001
2.290616040446841e-002	7.211691e+001	1.392809e+001	1.394309e+001
2.291616040446840e-002	2.412782e+001	1.420400e+001	1.421900e+001
2.292616040446840e-002	4.500000e-002	1.416622e+001	1.418122e+001
2.300000000000013e-002	4.500000e-002	1.315690e+001	1.317190e+001
2.307438901540632e-002	4.500000e-002	1.221338e+001	1.222838e+001
2.308438901540632e-002	2.037402e+001	1.219542e+001	1.221042e+001
2.309438901540632e-002	6.124425e+001	1.248859e+001	1.250359e+001
2.310438901540631e-002	8.220770e+001	1.308978e+001	1.310478e+001
2.311724615826345e-002	8.328609e+001	1.398666e+001	1.400166e+001
2.313010330112059e-002	8.435113e+001	1.487243e+001	1.488743e+001
2.314296044397772e-002	8.540281e+001	1.574710e+001	1.576210e+001
2.315581758683486e-002	8.644114e+001	1.661066e+001	1.662565e+001
2.316867472969200e-002	8.746611e+001	1.746310e+001	1.747810e+001
2.318153187254914e-002	8.847772e+001	1.830444e+001	1.831944e+001
2.319438901540628e-002	8.947598e+001	1.913467e+001	1.914967e+001
2.320438901540627e-002	8.524574e+001	1.956604e+001	1.468466e+001
2.321438901540627e-002	7.605947e+001	1.937123e+001	4.953107e+000
2.322438901540627e-002	7.196281e+001	1.855646e+001	7.500186e-003
2.325153187254911e-002	7.449433e+001	1.583245e+001	7.500159e-003
2.327867472969196e-002	7.696231e+001	1.317680e+001	7.500132e-003
2.330581758683481e-002	7.936674e+001	1.058953e+001	7.500107e-003
2.333296044397765e-002	8.170763e+001	8.070632e+000	7.500081e-003
2.336010330112050e-002	8.398498e+001	5.620106e+000	7.500057e-003
2.338724615826334e-002	8.619879e+001	3.237952e+000	7.500033e-003
2.341438901540619e-002	8.834906e+001	9.241698e-001	7.500010e-003
2.342438901540619e-002	8.912820e+001	8.578340e-002	7.500001e-003
2.343438901540618e-002	8.990064e+001	-7.453941e-001	7.499993e-003
2.343886516608599e-002	6.599085e+001	-1.071623e+000	7.499990e-003
2.344273986962649e-002	2.240546e+001	-1.231888e+000	7.499988e-003
2.344655003969862e-002	4.500000e-002	-1.267146e+000	7.499988e-003
2.350000000000013e-002	4.500000e-002	-1.201149e+000	7.499989e-003
2.355237532431895e-002	4.500000e-002	-1.139824e+000	7.499989e-003
2.355650850343671e-002	2.227836e+001	-1.173584e+000	7.499989e-003
2.355985584287162e-002	6.086139e+001	-1.304591e+000	7.499987e-003
2.356307698217586e-002	8.080080e+001	-1.534279e+000	7.499985e-003
2.359633607083054e-002	8.360141e+001	-4.202482e+000	7.499959e-003
2.362959515948521e-002	8.631750e+001	-6.790175e+000	7.499933e-003
2.366285424813989e-002	8.894910e+001	-9.297359e+000	7.499908e-003
2.369611333679456e-002	9.149619e+001	-1.172403e+001	7.499883e-003
2.372937242544924e-002	9.395878e+001	-1.407020e+001	7.499860e-003
2.376263151410391e-002	9.633687e+001	-1.633586e+001	7.499837e-003
2.379589060275859e-002	9.863045e+001	-1.852101e+001	7.499815e-003
2.380589060275858e-002	9.445943e+001	-1.895848e+001	-4.734760e+000
2.381589060275858e-002	8.548216e+001	-1.876972e+001	-1.396475e+001
2.382589060275858e-002	8.144207e+001	-1.796094e+001	-1.794594e+001
2.386589060275856e-002	8.478339e+001	-1.398869e+001	-1.397369e+001
2.387589060275856e-002	6.400764e+001	-1.312387e+001	-1.310887e+001
2.388589060275855e-002	2.143377e+001	-1.257860e+001	-1.256360e+001
2.389589060275855e-002	4.500000e-002	-1.234971e+001	-1.233471e+001
2.400000000000013e-002	4.500000e-002	-1.112760e+001	-1.111260e+001
2.411443478869418e-002	4.500000e-002	-9.923854e+000	-9.908854e+000
2.412443478869417e-002	1.692694e+001	-9.721395e+000	-9.706395e+000
2.413443478869417e-002	5.093731e+001	-9.210009e+000	-9.195009e+000
2.414443478869417e-002	6.855630e+001	-8.392770e+000	-8.377769e+000
2.415443478869416e-002	6.953252e+001	-7.480020e+000	-7.465020e+000
2.416443478869416e-002	7.226850e+001	-6.754463e+000	-4.883360e+000
2.417199062878207e-002	7.584547e+001	-6.683984e+000	-1.660290e+000
2.417979096934243e-002	7.812834e+001	-7.120374e+000	7.499930e-003
2.421609046846990e-002	8.127441e+001	-9.828529e+000	7.499902e-003
2.425238996759738e-002	8.431763e+001	-1.244815e+001	7.499876e-003
2.428868946672486e-002	8.725800e+001	-1.497923e+001	7.499851e-003
2.432498896585233e-002	9.009551e+001	-1.742178e+001	7.499826e-003
2.436128846497981e-002	9.283018e+001	-1.977580e+001	7.499803e-003
2.439758796410729e-002	9.546199e+001	-2.204128e+001	7.499780e-003
2.443388746323476e-002	9.799095e+001	-2.421823e+001	7.499759e-003
2.444388746323476e-002	7.384731e+001	-2.470263e+001	7.499753e-003
2.445388746323476e-002	2.470270e+001	-2.487126e+001	7.499752e-003
2.446388746323475e-002	4.500000e-002	-2.472727e+001	7.499753e-003
2.450000000000013e-002	4.500000e-002	-2.384905e+001	7.499762e-003
2.453500000000012e-002	4.500000e-002	-2.302882e+001	7.499770e-003
2.454500000000012e-002	2.250265e+001	-2.290318e+001	7.499772e-003
2.455500000000011e-002	6.760893e+001	-2.308973e+001	7.499770e-003
2.456500000000011e-002	9.063763e+001	-2.358536e+001	7.499765e-003
2.460214285714295e-002	9.340048e+001	-2.575643e+001	7.499743e-003
2.463928571428579e-002	9.607103e+001	-2.785498e+001	7.499722e-003
2.467642857142864e-002	9.864930e+001	-2.988101e+001	7.499702e-003
2.471357142857148e-002	1.011353e+002	-3.183452e+001	7.499682e-003
2.475071428571432e-002	1.035290e+002	-3.371551e+001	7.499663e-003
2.478785714285716e-002	1.058304e+002	-3.552398e+001	7.499645e-003
2.482500000000001e-002	1.080395e+002	-3.725993e+001	7.499628e-003
2.483500000000000e-002	9.098039e+001	-3.782177e+001	7.499622e-003
2.484500000000000e-002	5.644891e+001	-3.868896e+001	7.499614e-003
2.485500000000000e-002	2.962268e+001	-3.965117e+001	-1.006411e+001
2.486499999999999e-002	1.001041e+001	-4.008555e+001	-3.010702e+001
2.487499999999999e-002	4.500000e-002	-3.989372e+001	-3.987872e+001
2.500000000000013e-002	4.500000e-002	-3.520224e+001	-3.518723e+001
2.511500000000009e-002	4.500000e-002	-3.137645e+001	-3.136145e+001
2.512500000000009e-002	7.940788e+000	-3.127133e+001	-2.336242e+001
2.513500000000008e-002	2.406834e+001	-3.178915e+001	-7.756440e+000
2.514500000000008e-002	3.296870e+001	-3.292371e+001	7.499672e-003
2.516500000000007e-002	3.561656e+001	-3.557156e+001	7.499645e-003
2.517500000000007e-002	4.816609e+001	-3.677211e+001	7.499633e-003
2.518500000000006e-002	7.183601e+001	-3.764975e+001	7.499624e-003
2.519500000000006e-002	8.402490e+001	-3.820771e+001	7.499618e-003
2.522928571428576e-002	8.680242e+001	-3.972368e+001	7.499603e-003
2.526357142857146e-002	8.949361e+001	-4.119255e+001	7.499589e-003
2.529785714285716e-002	9.209849e+001	-4.261430e+001	7.499575e-003
2.533214285714286e-002	9.461704e+001	-4.398893e+001	7.499561e-003
2.536642857142856e-002	9.704928e+001	-4.531645e+001	7.499548e-003
2.540071428571426e-002	9.939519e+001	-4.659686e+001	7.499535e-003
2.543499999999997e-002	1.016548e+002	-4.783015e+001	7.499522e-003
2.544499999999996e-002	7.657687e+001	-4.807946e+001	7.499520e-003
2.545499999999996e-002	2.560951e+001	-4.801533e+001	7.499521e-003
2.546499999999995e-002	4.500000e-002	-4.764089e+001	7.499524e-003
2.550000000000013e-002	4.500000e-002	-4.600007e+001	7.499541e-003
2.554500000000012e-002	4.500000e-002	-4.397574e+001	7.499561e-003
2.555500000000011e-002	2.310985e+001	-4.364153e+001	7.499564e-003
2.556500000000011e-002	6.942449e+001	-4.362159e+001	7.499564e-003
2.557500000000011e-002	9.304232e+001	-4.391279e+001	7.499562e-003
2.560357142857152e-002	9.511168e+001	-4.502022e+001	7.499550e-003
2.563214285714294e-002	9.712659e+001	-4.609850e+001	7.499540e-003
2.566071428571436e-002	9.908704e+001	-4.714765e+001	7.499529e-003
2.568928571428578e-002	1.009930e+002	-4.816765e+001	7.499519e-003
2.571785714285719e-002	1.028446e+002	-4.915851e+001	7.499509e-003
2.574642857142861e-002	1.046417e+002	-5.012023e+001	7.499499e-003
2.577500000000003e-002	1.063843e+002	-5.105281e+001	7.499490e-003
2.578500000000002e-002	9.312706e+001	-5.147732e+001	7.499486e-003
2.579500000000002e-002	6.614501e+001	-5.220854e+001	7.499479e-003
2.580500000000002e-002	5.328843e+001	-5.324343e+001	7.499468e-003
2.588499999999998e-002	6.200593e+001	-6.196093e+001	7.499381e-003
2.589499999999998e-002	4.703836e+001	-6.279507e+001	-1.579233e+001
2.590499999999998e-002	1.579624e+001	-6.299902e+001	-4.723465e+001
2.591499999999997e-002	4.500000e-002	-6.257904e+001	-6.256404e+001
2.600000000000013e-002	4.500000e-002	-5.747488e+001	-5.745988e+001
2.607500000000011e-002	4.500000e-002	-5.332061e+001	-5.330561e+001
2.608500000000010e-002	1.331799e+001	-5.299701e+001	-3.971089e+001
2.609500000000010e-002	4.014641e+001	-5.329851e+001	-1.318772e+001
2.610500000000009e-002	5.426389e+001	-5.421889e+001	7.499458e-003
2.612071428571437e-002	5.601552e+001	-5.597052e+001	7.499441e-003
2.613642857142865e-002	5.774084e+001	-5.769585e+001	7.499424e-003
2.615214285714293e-002	5.943987e+001	-5.939487e+001	7.499407e-003
2.616785714285721e-002	6.111260e+001	-6.106761e+001	7.499390e-003
2.618357142857149e-002	6.275904e+001	-6.271404e+001	7.499373e-003
2.619928571428577e-002	6.437918e+001	-6.433418e+001	7.499357e-003
2.621500000000005e-002	6.597301e+001	-6.592802e+001	7.499341e-003
2.622500000000005e-002	7.163654e+001	-6.682631e+001	7.499333e-003
2.623500000000004e-002	8.190528e+001	-6.740470e+001	7.499326e-003
2.624500000000004e-002	8.741017e+001	-6.766640e+001	7.499324e-003
2.626928571428575e-002	8.930883e+001	-6.804069e+001	7.499320e-003
2.629357142857145e-002	9.116450e+001	-6.840652e+001	7.499317e-003
2.631785714285715e-002	9.297719e+001	-6.876386e+001	7.499313e-003
2.634214285714286e-002	9.474689e+001	-6.911274e+001	7.499309e-003
2.636642857142857e-002	9.647361e+001	-6.945314e+001	7.499306e-003
2.639071428571427e-002	9.815735e+001	-6.978507e+001	7.499303e-003
